gold	plata	Found close match: ['platí']	['anthology', 'daurat', 'certificat_or', 'auri', 'alfa_test', 'sandhja', 'etapa_de_desenvolupament', 'cicle_de_vida_i_difusió_del_programari', 'gold', 'medallista_dor', 'beta_oberta', 'fases_de_desenvolupament_del_software', 'cicle_de_vida_del_programari_alliberament', 'disc_dor', 'disc_de_plata', 'nombre_atòmic_79', 'versió_de_programari_de_cicle_de_vida', 'certificació_dor', 'número_atòmic_79', 'programari_beta', 'medalla_dor', 'versió_alfa', 'provador_beta', 'multiplatí', 'prova_beta', 'medalla_dor_olímpica', 'beta_pública', 'fases_de_desenvolupament_del_programari', 'cicle_vida_del_programari', 'cicle_de_vida_del_programari', 'medalles_dor', 'wanna_one', 'versió_candidata', 'prealpha', 'or_natiu', 'or_de_veta', 'disc_de_platí', 'alfa_programari', 'programari_alfa', 'certificats_musicals', 'software_alfa', 'bobby_brown', 'doble_platí', 'the_heist', 'versió_beta', 'beta_test', 'platí', 'versió_final', 'certificat_de_vendes_discogràfiques', 'fases_del_desenvolupament_de_programari', 'shooting_star', 'beta_tancada', 'triple_platí', 'ambre', 'beta', 'certificació_platí', 'young_lust_the_aerosmith_anthology', 'disc_platí', 'daurada', 'or']
great	gran	Match	['gran', 'súper', 'capital', 'brutal', 'majúscula', 'embarassada', 'guai', 'destacat', 'grandesa', 'genial', 'gestant', 'enorme', 'prenyada', 'illustriousness', 'bestial', 'excepcional', 'fenomenal', 'vast', 'excel·lent', 'fantàstic']
gun	metralladora	Incorrect	['sicari', 'petita_braç', 'assassí_a_sou', 'pistoler', 'pistola_de_lubricar', 'pedal_de_laccelerador', 'gas', 'arma_pesada', '郡', 'armes', 'canó', 'obús', 'del_pedal_de_laccelerador', 'arma', 'districte_del_japó', 'gunfighting', 'accelerador', 'pistolers', 'conventional_weapons', 'armes_petites', 'gun', 'artilleria', 'armes_de_foc', 'districtes_del_japó', 'gun_for_hire', 'gatillero', 'botiga_darmes', 'pistola', 'greixgun', 'arma_de_foc_portàtil', 'màquines_de_tro', 'arma_portàtil', 'lubricadora_a_pressió', 'heavy_weapon', 'arma_de_foc', 'pedal_laccelerador', 'louder_than_love', 'disparar', 'assassí_professional', 'escopeta', 'màquines_de_tró']
hair	cabell	Match	['cabell_humà', 'vestit_de_pèl', 'pèl', 'cabell', 'hair', 'toment', 'cabells', 'pelut', 'hairsbreadth', 'a_pèl', 'pèls', 'hairsamplada', 'enllaços_cabells']
help	ajudar	Match	['servir', 'the_help', 'socorrista', 'va_poder', 'ajuda_humanitària', 'assistència', 'cooperant', 'assistente', 'assistent', 'suport', 'ajudant', 'socors', 'auxili', 'pot', 'ajut', 'ajudar', 'administració', 'dependent', 'assistència_humanitària', 'auxiliar', 'aprofitar', 'assistir', 'ajuda_en_línia', 'ajuda', 'help', 'socórrer']
hurting	perjudicant	Not found	[]
ignorance	ignorància	Match	['incultura', 'ignorància', 'avidya', 'ignorance']
illness	malaltia	Not found	[]
impress	impressionar	Match	['requisició', 'impressionar', 'afectar', 'estampar', 'reclutament_forçós', 'requisa', 'repercutir', 'colles_de_premsa', 'marcar', 'imprimir']
invention	invenció	Match	['concepció', 'innovació_tecnològica', 'innovacions', 'inventors', 'invents', 'innovacio', 'invent', 'inventat', 'innovació', 'invenció', 'inventar']
investigation	investigació	Not found	[]
invisible	invisible	Match	['holy_diver', 'invisibilitat', 'invisible', 'elevate', 'floored', 'taylor_swift', 'sound_of_white_noise', 'dream_evil', 'evilized', 'discret']
job	feina	Match	['problema', 'dificultat', 'llibre_de_job', 'vida_laboral', 'feina', 'control_de_tasques', 'especular', 'tasques_pendents', 'ocupadors', 'deure', 'quefer', 'ocupació', 'emprats', 'empleats', 'lluitador_preliminar', 'negoci', 'faena', 'vacant', 'emprar', 'línia_de_treball', 'treball', 'job', 'tasca', 'mà_dobra_contractada', 'personal']
jungle	jungla	Match	['the_jungle', 'la_jungla', 'selves', 'jungles', 'selva', 'shine_a_little_love', 'hobo_campament', 'oldschool_jungle', 'jungle', 'out_of_the_blue', 'jungla']
kindness	afecte	Incorrect	['bondat', 'cortesia', 'forgivingness', 'clemència', 'gentilesa', 'amabilitat']
king	rei	Match	['riley_b_king', 'billy_jean_king', 'cap_coronat', 'reverend_horton_heat', 'executiu', 'industrial', 'billie_jean_moffitt_king', 'potentat', 'reialesa', 'magnats', 'rex', 'gran_empresari', 'campió_del_món', 'magnat', 'gran_home_de_negocis', 'sobirà', 'billie_jean_king', 'bb_king', 'monarca_masculí', 'campió_mundial', 'george_king', 'martin_luther_king', 'billie_jean_moffit', 'monarquia', 'monarques', 'líder_empresarial', 'b_b_king', 'charles_bird_king', 'kingcom', 'martin_luther_king_jr', 'regnant', 'billie_king_jean', 'monarquies', 'magnat_navilier', 'fusta_baró', 'monàrquics', 'king_ov_hell', 'magnat_dels_negocis', 'king', 'el_líder_empresarial', 'monarquía', 'rei', 'plusmarquista_mundial', 'industrials', 'monàrquic', 'monarca', 'reines', 'billiejean_king']
lady	senyora	Match	['la_verge', 'estil', 'dames', 'títol', 'noble', 'forma_de_direcció', 'dama', 'mare_de_déu_de_lassumpció', 'verge', 'títol_de_respecte', 'lady', 'dónam', 'títols', 'maria', 'senyora', 'maria_de_natzaret', 'santa_maria', 'virginitat_perpètua_de_maria', 'la_verge_maria', 'paresa', 'verge_maria', 'mary', 'aristòcrata', 'la_dama_i_el_rodamón', 'the_lady', 'maria_mare_de_jesús', 'lady_and_the_tramp', 'mare_de_deu']
land	terres	Found close match: ['terreny', 'terra', 'terra_seca']	['país', 'sòl', 'propietari_terratinent', 'organització_territorial_de_mèxic', 'teoria_declarativa_de_la_estadidad', 'estat_del_món', 'entitats_federatives_de_mèxic', 'divisions_administratives_de_mèxic', 'teoria_declarativa_de_la_condició_destat', 'de_terra_ferma', 'estat_dalemanya', 'hisenda', 'estats_dalemanya', 'estat', 'indústria_de_béns_arrels', 'land_alemany', 'finca', 'estats_alemanys', 'propietat_de_la_terra', 'poble', 'portar', 'immoble', 'estats_federats_alemanys', 'edwin_herbert_land', 'bundesland_alemany', 'land', 'federació_mexicana', 'estat_federat_alemany', 'àmbit', 'terra_sòlida', 'dret_immobiliari', 'forma_destat', 'din_land', 'estat_federal_alemany', 'estats', 'estats_mexicans', 'domini', 'estatal', 'res_publica', 'béns_arrels', 'bé_immoble', 'bundesländer', 'estat_mexicà', 'cos_polític', 'nacional', 'agricultura', 'estat_sobirà', 'estats_federals_dalemanya', 'béns_seents', 'nacions', 'sector_immobiliari', 'teoria_declarativa_de_la_de_condició_destat', 'països', 'drets_de_la_terra', 'estat_federal', 'terreny', 'immobiliària', 'bundesland', 'propietat', 'terra', 'societat_política', 'república', 'terra_seca', 'latifundi', 'domini_feudal', 'divisió_política_de_mèxic', 'länder', 'estat_alemany', 'inamovible', 'acres', 'immobles', 'llei_de_terres', 'terra_ferma', 'béns', 'estats_federats_dalemanya', 'estat_propi', 'heretat', 'governamentals', 'territori', 'béns_immobles', 'estat_federat_dalemanya', 'aterrar', 'estat_federat', 'edwin_h_land', 'estats_federals_alemanys', 'teoria_declarativa_de_lestadidad', 'estat_independent', 'nació', 'estats_sobirans', 'teoria_constitutiva_de_la_condició_destat']
laugh	riure	Match	['rialla', 'jocosa', 'jocós', 'sortida', 'riure', 'broma', 'gràcia', 'ocurrència', 'agudesa', 'acudit', 'acudits']
law	lleis	Found close match: ['llei', 'llei_social', 'llei_física']	['m72_law', 'força_de_policia', 'llei', 'llei_natural', 'llei_eclesiàstica', 'legislativa', 'regla', 'estudis_jurídics', 'dret_processal', 'llei_social', 'dret_bizantí', 'drets_naturals', 'protecció_policial', 'policia', 'llei_física', 'ciències_del_dret', 'jurisprudència', 'força_policial', 'policia_armada', 'batalla_legal', 'dret', 'estudiant_de_dret', 'jurídic', 'forces_de_seguretat', 'exercici_de_ladvocacia', 'lleis_físiques', 'dret_adjectiu', 'cànon', 'jusnaturalisme', 'jurídics', 'legal', 'estatut_de_la_llei', 'la_filosofia_del_dret', 'pràctica_de_la_llei', 'pràctica_no_autoritzada_de_la_llei', 'iusnaturalista', 'jurisprudent', 'filosofia_del_dret', 'la_llei_natural', 'lleis_naturals', 'forces_de_lordre_públic', 'advocat_canònic', 'agent_de_policia', 'professor_de_dret', 'agents', 'canònic', 'policials', 'dret_eclesiàstic', 'cos_policial', 'dret_natural', 'llei_de_lesglésia', 'departaments_de_policia', 'forces_de_lordre', 'normativa', 'dret_canònic', 'llei_de_la_naturalesa', 'departament_de_policia', 'codi_de_dret_canònic', 'llei_científica', 'legislació', 'iusnaturalisme', 'earthling', 'forces_policials', 'teoria_legal', 'canonista', 'filòsof_legal', 'serveis_legals', 'agent_de_lautoritat', 'lleis_de_la_física', 'dret_grecoromà']
left	esquerre	Match	['jardí_esquerra', 'sobrer', 'crida_nacional_a_esquerra_republicana_de_catalunya', 'crida_nacional_a_erc', 'mà_esquerra', 'esquerra_republicana_de_catalunya，缩写为erc', 'oposició_desquerra', 'esquerrà', 'crida_nacional', 'erc', 'esquerres', 'crida_nacional_a_esquerra_republicana', 'col·lectivista', 'crida_nacional_a_esquerra', 'esquerra_republicana_de_catalunya__secció_local_dels_hostalets_de_pierola', 'ala_esquerra', 'ultraesquerra', 'esquerra_republicana', 'progresisme', 'esquerra_política', 'venstre', 'desquerres', 'col_·_lectivista', 'política_desquerres', 'restant', 'progressista', 'esquerre', 'esquerranisme', 'esquerra', 'progressisme', 'esquerra_republicana_de_catalunya', 'esquerrans', 'progressiste', 'oposició_d’esquerra', 'er', 'política_desquerra', 'a_lesquerra', 'tendència_esquerrana', 'catalunya_decideix']
level	nivell	Match	['pla', 'apuntar', 'esplanar', 'aplanar', 'terraplenar', 'anivellar', 'pis', 'desarticular', 'nivell_de_bombolla', 'arrasar', 'adema', 'planta_de_numeració', 'nivell', 'superfície_horitzontal', 'grau_evolutiu', 'fase', 'pisos', 'grau_tonal', 'tapar_sots', 'punts_dexperiència', 'nivell_bombolla', 'llis', 'etapa', 'igualar', 'grau', 'nivell_daire', 'experiència', 'punt', 'planta', 'graus_de_lescala', 'nivell_dexperiència', 'level', 'plantes', 'talar', 'levél', 'uniformar', 'allisar', 'grau_de_lescala']
liar	mentider	Match	['so_far_so_good_so_what', 'prevaricador', 'louder_now', 'lira', 'lires', 'chelyslyra', 'liar', 'mentider', 'mentidera', 'republic']
light	llum	Match	['clar', 'metxa', 'team17_software', 'claredat', 'llicenciós', 'desmuntar', 'claror', 'lluminositat', 'radiació_electromagnètica_visible', 'flama', 'lasciu', 'encendres', 'finestra', 'nítid', 'calar', 'posar', 'brillantor', 'luxuriós', 'team_17', 'mistera', 'ona_de_llum', 'finestres', 'enllumenar', 'team17', 'làmpada', 'guspira', 'encendre', 'pàl·lid', 'abrandar', 'encenedors', 'espectre_visual', 'iniciador_pirotècnic', 'finestral', 'llum_visible', 'net', 'llum_interior', 'llibertí', 'brillant', 'luminància', 'encenedor', 'ones_de_llum', 'reflexió_de_la_llum', 'lleuger', 'espurna', 'promiscu', 'festejador', 'nivell_de_brillantor', 'peladits', 'pararse', 'il·luminar', 'llum', 'light', 'light_yagami', 'encimbellarse', 'llum_elèctrica', 'abstemi', 'font_de_llum', 'radiació_visible', 'il·luminació', 'lluminós', 'dins_de_crist']
magic	màgia	Match	['alagaësia', 'magic', 'kiri_te_kanawa', 'il·lusionisme', 'discworld', 'embruixament', 'leandro_marín', 'axel_rudi_pell', 'et_kanawa', 'màgia_descenari', 'make_a_scene', 'artefacte', 'taumatúrgiques', 'octarina', 'la_màgia', 'il•lusionisme', 'pársel', 'il·lusió', 'màgic', 'prestidigitació', 'transfiguració', 'taumaturg', 'màgica', 'mirall_unidireccional', 'driving_rain', 'secret_time', 'illusionisme', 'dame_kiri_te_kanawa', 'oclumancia', 'conjur', 'wonderworking', 'il_·_lusionistes', 'energia_màgica', 'conjurant_truc', 'mirall_de_dues_vies', 'octiron', 'poder_màgic', 'iŀlusionisme', 'planeswalker', 'el_llegat', 'magic_el_encuentro', 'il·lusionador', 'encantament', 'axel_rudi', 'surda', 'truc_de_màgia', 'encanteri', 'genet_de_drac', 'màgiques', 'dónam_kiri_te_kanawa_janette', 'telescopi_magic', 'truc', 'encís', 'taumaturgia', 'magic_la_trobada', 'màgia', 'take_me_home', 'genets_de_drac', 'justin_timberlake', 'dónam_kiri_te_kanawa', 'màgics', 'taumatúrgia', 'magic_the_gathering', 'pluto', 'animago', 'il·lusionista', 'marca_de_les_forces_del_mal']
marriage	matrimoni	Match	['nul·litat', 'nupcials', 'unió', 'nihilidad', 'matrimonis', 'el_casament', 'enllaç', 'cònjugues', 'relacions_matrimonials', 'matrimoni_canònic', 'relació_conjugal', 'matrimoni_catòlic', 'noces', 'boda', 'casament_civil', 'matrimoni', 'esponsal', 'hymeneals', 'connubi', 'nores', 'cerimònia_compromís', 'nuvi', 'núpcies', 'casament', 'nul_·_litat', 'cerimònia_del_casament', 'casarse', 'casori', 'casaments', 'matrimonial', 'parella_casada', 'parells_casats', 'marit_i_dona', 'cerimònia_de_matrimoni']
material	materials	Match	['ontologia_física', 'teles', 'teixit', 'materialisme', 'corpori', 'dades', 'fisicalismo', 'nous_materials', 'roba', 'art_de_teixir', 'drap', 'ceguesa_escaquística', 'matèria', 'coses', 'industrial_tèxtil', 'materialistes', 'tèxtil', 'materialista', 'els_materials_i_les_seves_propietats', 'tela', 'materials', 'tèxtils', 'material_design', 'material', 'fisicalisme', 'substancial']
mathematical	matemàtica	Not found	[]
mechanism	mecanisme	Match	['aparell', 'moviment', 'mecanisme', 'dispositiu', 'maquinària', 'mecanisme_químic', 'màquina', 'equip', 'mecanismes_de_reacció', 'màqeuina', 'màquines', 'mecanisme_de_reacció']
medication	medicació	Match	['droga_medicinal', 'agent_medicinal', 'farmacèutic', 'farmacèutics', 'medicina', 'version_20', 'fàrmac', 'medicaments', 'medicació', 'producte_farmacèutic', 'medecina', 'medicament', 'rescue', 'medicines']
money	diners	Match	['money', 'moneda', 'quartos', 'diner', 'diners', 'monetari']
mountain	muntanya	Match	['bona_suma', 'apilament', 'feix', 'muntanyosa', 'montanyes', 'passel', 'lot', 'apilotament', 'la_muntanya', 'muckle', 'muntanyes', 'nivell_muntanyenc', 'estol', 'muntanya', 'mickle', 'pilot', 'quantitat', 'estiba', 'cúmul', 'montanya', 'munt', 'pila', 'manyoc', 'molt', 'tou', '482', 'sahtu', 'castell', 'mountain', 'gran_quantitat', 'bastant_una_mica']
movement	moviment	Match	['egestió', 'movement', 'moviment_musical', 'campanya', 'moviments_socials', 'trasllat', 'multitud', 'acció_de_grup', 'motilitat', 'legió', 'bosta', 'she_wolf', 'excrement', 'moviment_aparent', 'femtes', 'dejecció', 'coprogènic', 'corrent_artístic', 'anadura', 'moviment_phi', 'mobilitat_cel·lular', 'moviments_intestinals', 'gernació', 'front', 'moviment_artístic', 'corrent', 'femta', 'deposició', 'evacuació_intestinal', 'fenomen_phi', 'motriu', 'fecal', 'munt', 'mòtil', 'locomoció_animal', 'fecals', 'excrements', 'tifa', 'matèria_fecal', 'desplaçament', 'acció_grupal', 'moviment_filosòfic', 'merda', 'moviment_social', 'moviments_artístics', 'the_pillows', 'defecar', 'moviment', 'caca', 'art_moviment', 'exèrcit', 'cagar', 'excrements_daus', 'activitat_locomotora', 'motricitat', 'defecació', 'causa', 'massa', 'locomoció', 'cagant']
movie	pel·lícula	Not found	[]
music	música	Match	['countryrock', 'the_music', 'música_prehistòrica', 'músiques', 'eufonia', 'music', 'música_primitiva', 'música_de_la_prehistòria', 'country_rock', 'música']
nation	nació	Match	['país', 'estats_federats_alemanys', 'estat_mexicà', 'cos_polític', 'divisió_política_de_mèxic', 'länder', 'bundesland_alemany', 'estat_alemany', 'organització_territorial_de_mèxic', 'nacional', 'discworld', 'kendrik_lamar', 'land', 'estat_sobirà', 'estat_federat_alemany', 'federació_mexicana', 'estats_federals_dalemanya', 'teoria_declarativa_de_la_estadidad', 'estat_del_món', 'nacions', 'entitats_federatives_de_mèxic', 'divisions_administratives_de_mèxic', 'teoria_declarativa_de_la_condició_destat', 'estat_dalemanya', 'teoria_declarativa_de_la_de_condició_destat', 'forma_destat', 'països', 'estat_federal', 'estats_dalemanya', 'carry_nation', 'estats_mexicans', 'estat', 'carrie_nation', 'estats', 'estat_federal_alemany', 'estatal', 'land_alemany', 'estats_federats_dalemanya', 'estat_propi', 'dur_a_amelia_nació_moore', 'kendrick_lamar', 'governamentals', 'bundesland', 'res_publica', 'estat_federat_dalemanya', 'nation', 'terra', 'estats_alemanys', 'estat_federat', 'estats_federals_alemanys', 'societat_política', 'nació_estudiant', 'teoria_declarativa_de_lestadidad', 'estat_independent', 'poble', 'nació', 'teoria_constitutiva_de_la_condició_destat', 'estats_sobirans', 'república', 'bundesländer']
news	notícies	Match	['paraula', 'nova', 'notícia', 'informe_notícies', 'actualitat', 'noticiari', 'noves', 'transmissió_de_notícies', 'esdeveniments_actuals', 'noticiabilitat', 'notícies', 'news', 'telenotícies']
noise	soroll	Match	['fons_de_radiació_de_microones', 'so', 'soroll_industrial', 'la_radiació_còsmica_de_fons', 'soroll_electrònic', 'fons_cosmològic', 'ona_sonora', 'elementary_os', 'fons_de_microones_còsmic', 'soroll_ambiental', 'contaminació_acústica', 'radiació_còsmica_de_fons', 'interferència', 'soroll', 'cmb', 'ona_de_so', 'atmosfèrica_estàtica', 'ressonar', 'soroll_aspre', 'impacte_auditiu', 'soroll_de_ràdio', 'noisemusic', 'noise', 'paràsit', 'ona_acústica', 'ones_sonores', 'estàtica', 'radiació_de_fons', 'radiació_de_fons_microones', 'retrunyir', 'atmosfèrics', 'fons_còsmic_de_microones', 'cmbr', 'aleatorietat', 'radiació_de_fons_microones_còsmic', 'haphazardness', 'soroll_aleatori', 'sò', 'la_contaminació_sonora', 'estrèpit', 'estocasticitat', 'dissonància', 'sons', 'soroll_elèctric', 'cbr', 'soroll_del_senyal', 'fressa', 'microones_còsmic_de_radiació_de_fons', 'soroll_de_la_imatge', 'radiació_de_fons_de_microones', 'direccionalitat_del_so', 'baluern']
obligation	obligació	Match	['obligacions', 'bo', 'obligació', 'deures', 'promesa', 'certificat_de_deute', 'instrument_de_deute', 'deure', 'dret_dobligacions', 'responsabilitat']
pain	dolor	Match	['dany', 'tabarra', 'dolor', 'enutjament', 'colpir', 'aflicció', 'sensació_de_dolor', 'fer_mal', 'enuig', 'dolor_al_cul', 'pesar', 'angoixa', 'games_pain', 'nosa', 'pain', 'anguniejar', 'king_of_da_ghetto', 'sensació_dolorosa', 'indolores', 'molèstia', 'mal', 'pena', 'afligir', 'forever', 'destorb', 'dolor_agut']
personality	personalitat	Match	['persona', 'personality', 'personalitat']
philosophy	filosofia	Match	['filosòfica', 'filosòfic', 'filosofia', 'sistema_filosòfic', 'isme', 'escola', 'escola_filosòfica', 'filòsof', 'escola_de_pensament', 'filosofies', 'filosòfiques', 'filosofía', 'filosofar', 'filosofia_aplicada', 'filòsofs', 'filòsofa', 'filosófica', 'doctrina', 'filosofia_occidental', 'filosòfics', 'doctrines', 'doctrinal']
picture	fotograma	Not found	[]
pig	porc	Match	['carn_de_porc', 'engolir', 'porcs_salvatges', 'camp', 'carn_magra', 'devorar', 'parir', 'porcellar', 'porcí', 'sus', 'truges', 'senglar', 'bòfia', 'persona_desaliñada', 'gandul', 'zhu_wuneng', 'endrapar', 'porc_llit', 'fartarse', 'policia', 'poli', 'porc_salvatge', 'pasma', 'scrofa', 'porca', 'suid', 'marrà', 'empassar_se', 'sloven', 'deixat', 'porc_domèstic', 'jònec', 'porco', 'conjoiner', 'porcs', 'brut', 'truja', 'porquet', 'pig', 'garrí', 'bacó', 'porcell', 'porcs_senglars', 'conjoiners', 'tacany', 'porc_senglar', 'marranxó', 'sus_domesticus', 'senglars', 'acaparador', 'verra', 'zhu_bajie', 'rascat', 'sus_scrofa', 'sus_domestica', 'grassonet', 'sus_scrofa_domestica', 'sembrar', 'porc_fer', 'porcina', 'mesurador_dinspecció_de_canonades', 'porc', 'carn_porcina']
plan	planejament	Found close match: ['planejar']	['idear', 'traçat', 'planificació_arquitectònica', 'pla', 'planificar', 'director_del_programa', 'pla_arquitectònic', 'planejar', 'disseny', 'plan', 'armada_de_lexèrcit_popular_dalliberament', 'dissenyar', 'gestió_de_programes', 'plans', 'dibuixos', 'plànol', 'programa']
plant	plantes	Match	['cadena_de_muntatge', 'fàbrica', 'testaferro', 'planta_de_fabricació', 'línia_producció', 'instituir', 'regne_vegetal', 'plantae', 'plantar', 'trigun', 'planta_física', 'línia_de_producció', 'espècies_de_plantes', 'flores', 'clorobionts', 'implantar', 'instaurar', 'factorij', 'planta_de_fabricació_de', 'constituir', 'la_vida_vegetal', 'treballador_de_la_fàbrica', 'molí', 'integrar', 'obres', 'fabricació', 'línies_de_muntatge', 'flora_mediterrània', 'producció_en_sèrie', 'línia_de_muntatge', 'chlorobionta', 'clorobiont', 'planta', 'planta_industrial', 'fabricant', 'fàbriques', 'feitoria', 'plantes', 'plant', 'la_línia_de_producció', 'establir', 'les_plantes', 'vegetal', 'vegetals', 'fundar', 'còmplice', 'flora', 'factoria', 'inculcar', 'viridiplantes', 'producció_en_cadena', 'metafitas', 'producció_en_massa', 'viridiplanta', 'cadena_de_producció', 'viridiplantae', 'nau_industrial']
play	jugar	Match	['dramàtic', 'play', 'posar_en_joc', 'entretenirse', 'lúdics', 'soltesa', 'joc_daposta', 'android_market', 'joc_de_nens', 'aposta', 'conya', 'lúdic', 'deseiximent', 'simular', 'retrocés', 'espectacles_dramàtics', 'jugadors', 'actuar', 'dramatisme', 'tocar', 'obres_teatrals', 'ride', 'maniobra', 'jocs', 'posar', 'google_play_store', 'apostes', 'festa', 'obra_de_teatre', 'representació_teatral', 'el_joc_les_seves_aportacions_pedagògiques', 'esbargirse', 'folgança', 'forma_dramàtica', 'espectacle_dramàtic', 'befa', 'brillantor', 'espectacles_teatrals', 'drama', 'obra', 'interpretar', 'retozar', 'entremaliadura', 'representar', 'obres_dramàtiques', 'curs', 'obres_de_teatre', 'google_play', 'espectacle_escènic', 'peça_dramàtica', 'maneig_de_lespasa', 'espectacle_teatral', 'període_de_joc', 'espectacle_de_teatre', 'plan', 'divertirse', 'jugar', 'jugada', 'joc_dramàtic', 'amplitud', 'executar', 'folga', 'obra_teatral', 'lúdiques', 'repercussió', 'reprodueix', 'obra_dramàtica', 'fer_veure', 'drames', 'dramàtica', 'reflex', 'portarse', 'lúdica', 'broma', 'play_store', 'dramatúrgia', 'portar', 'joc', 'enfrontarse', 'torn', 'jugant_període', 'participar', 'apostar']
pleasure	plaer	Match	['sondre_lerche', 'agradable', 'semisonic', 'delit', 'gust', 'pleasure_p', 'gaudi', 'alegria', 'plaer']
poor	pobre	Match	['pobresa_urbana', 'trist', 'baix', 'desafortunat', 'llastimós', 'miserable', 'taxa_de_pobresa', 'desgraciat', 'dissortat', 'pobresa_relativa', 'infeliç', 'indigents', 'misèria', 'pobresa_voluntària', 'exigu', 'pobres', 'els_pobres', 'insuficient', 'vot_de_pobresa', 'pobresa_global', 'pobresa', 'empobriment', 'baixos_ingressos', 'fretura', 'escàs', 'pobre', 'desventurat']
prison	presó	Match	['política_penitenciària', 'fängelse', 'tom_robinson', 'empresonat', 'centre_penitenciari', 'presó_del_comtat', 'institució_correccional', 'sistema_penitenciari', 'penal', 'garjola', 'empresonar', 'presó', 'presidi', 'calabós', 'mitjana_seguretat', 'diminut', 'presons', 'pokey']
professional	professional	Match	['futbol_professional', 'pèrit', 'atletes_professionals', 'professionalisme', 'esport_professional', 'professional', 'expert', 'mestre', 'crac', 'perit', 'atleta_professional', 'professionals', 'experts', 'mestra', 'persona_professional']
protection	protecció	Match	['protection', 'asil', 'resguard', 'auspicis', 'auspici', 'favor', 'refugi', 'protecció', 'protecció_comercial', 'coberta_de_protecció', 'guàrdia', 'abric', 'seguretat', 'ègida', 'recer']
quality	qualitat	Match	['timbre_musical', 'timbres', 'superior', 'timbre', 'caràcter', 'qualitatiu', 'concepte_de_qualitat', 'to', 'intercanvi', 'qualitat', 'to_de_color', 'sacrifici_de_qualitat', 'característica', 'excel·lent', 'tímbrica', 'calibre', 'embergadura', 'distingit', 'qualitativament', 'selecte', 'quality']
reaction	reacció	Match	['força_de_reacció', 'reacció', 'reaction', 'acció_i_reacció', 'canvi_químic', 'reaccions_químiques', 'reacció_química', 'resposta', 'accióreacció', 'processos_químics', 'mètodes_químics', 'químicament', 'reacció_metallàcid']
read	llegir	Match	['traduir', 'examinar', 'lector', 'enregistrar', 'entendre', 'prendre', 'lectoescriptura_inicial', 'llegit', 'llegirse', 'explorar', 'interpretar', 'aprendre', 'registrar', 'sentir', 'read', 'estudiar', 'marcar', 'llegir', 'lectura', 'declamar']
relationship	relació	Match	['convivència', 'relacions_humanes', 'cognat', 'vincle', 'grup_de_descendència', 'grau_de_parentiu', 'conegut', 'lligam', 'companyia', 'relació_familiar', 'contacte', 'parentiu', 'relació', 'parentesc', 'relació_personal', 'les_relacions_humanes', 'relació_interpersonal', 'relació_a_llarg_termini', 'parentiu_i_la_descendència', 'relacions_interpersonals', 'interpersonal', 'relació_de_llarg_termini', 'coneixença', 'tracte', 'coneguda', 'interacció_humana']
religious	religiosos	Found close match: ['religiosa', 'religiós']	['eclesiàstic', 'espiritual', 'religiós', 'pietós', 'piadós', 'religiosa', 'clergue', 'regular']
residence	residència	Match	['veí', 'habitacle', 'veïna', 'poblador', 'pobladora', 'pis', 'habitant', 'habitatges', 'casa', 'casa_dhabitatge', 'residència', 'mansió', 'allotjament', 'residència_privada', 'habitants', 'llar', 'resident', 'habitatge', 'mansions', 'residencia', 'llatinoamericà', 'estatge', 'casa_pairal', 'lloc', 'domicili', 'vivenda']
road	carretera	Match	['the_road', 'construcció_de_carreteres', 'carretera_joc', 'la_carretera', 'calçades', 'carreteres', 'ruta', 'new', 'camí', 'visitant', 'road', 'carretera', 'partit_fora_de_casa']
sad	avergonyeix	Incorrect	['trista', 'infelicitat', 'ṣād', 'trist', 'tristesa', 'sad', 'sade', 'tsade', 'trastorn_afectiu_estacional', 'צ', 'deplorable', 'consternació', 'ṣade', 'dissort', 'tristor', 'pena', 'ṣāḏē', 'lost_dogs', 'sadhe', 'ﺹ', 'desgràcia']
science	ciència	Match	['coneixement_científic', 'ciència_empírica', 'ciència', 'disciplina_científica', 'ciencia', 'ciències', 'científiques', 'science', 'habilitat', 'ciència_convencional', 'científica']
seafood	marisc	Match	['marisc', 'peix_de_mar', 'mariscs', 'mariscada']
sell	vendre	Match	['comercial', 'comerciar', 'comerciant', 'venda', 'comerciants', 'traficar', 'compra', 'comerç', 'vendre', 'comerç_marítim', 'comercialització', 'vendres', 'trair', 'sell']
sew	brodar	Match	['brodar', 'frunzir', 'stitchery', 'cosit', 'costura', 'cosir', 'confeccionar']
sexy	sexy	Match	['afrodisíac', 'sexy', 'elephunk']
shape	allargada	Incorrect	['formar', 'donar_forma', 'forma_musical', 'primitiva', 'configuració', 'monestrell', 'cos_físic', 'anatomia_humana', 'falsificar', 'primitiu_geomètric', 'constituir', 'forma_geomètrica', 'faccions', 'material_del_cos', 'formarse', 'cuerpo', 'determinar', 'cos', 'carn', 'físic', 'forma_teatral', 'figura', 'supreme_headquarters_allied_powers_europe', 'forma', 'formació_wm', 'regularitzarse', 'pigmentació_de_la_pell', 'bod', 'primitius', 'monastrell', 'forjar', 'mourvèdre', 'garnatxa_tintorera', '433', 'shape', 'comandant_suprem_aliat_a_europa', 'anatomia', 'influenciar', 'cos_humà', 'garnatxa_tintera', 'fisiologia_humana', 'patró', 'comandament_aliat_doperacions', 'estructura', 'soma', 'fisonomia', 'modelar', 'influir', 'quarter_general_suprem_de_les_potències_aliades_a_europa']
